"Termin";"Temperatur-Mittel";"Min.Temp. 5cm";"Max. Temp.";"Min. Temp.";"Niederschlag";"Niederschl. Ind";"Gesamtschnee";"Luftdruck";"Luftfeuchte";"Dampfdruck";"Luftdruck red";"Sonnenschein";"Bewoelkung";"Wind-Mittel";"Maximum Windspitze";"Qualitaet";"Klimaeinschaetzung";"Schneefallgrenze";"Grosswetterlage"
"12.09.2011";"19,3";"14,5";"23,9";"16,6";"0,0";"0";"";"956,5";"59,0";"12,90";"1016,4";"9,8";"3,0";"3,7";"11,2";"10";"sommerlich";"";"SWZ"
"13.09.2011";"20,2";"13,7";"25,1";"15,3";"0,9";"4";"";"956,0";"60,0";"14,20";"1015,7";"11,3";"2,0";"3,6";"10,4";"10";"sommerlich";"2943";"SWZ"
"14.09.2011";"15,5";"9,8";"19,2";"10,8";"7,7";"4";"";"958,0";"80,0";"13,90";"1018,8";"5,3";"4,4";"2,3";"10,6";"10";"herbstlich";"2531";"WA"
"15.09.2011";"14,1";"8,6";"19,8";"9,4";"0,0";"0";"";"959,6";"72,0";"11,40";"1020,9";"9,6";"2,4";"1,9";"6,3";"10";"sommerlich";"";"WA"
"16.09.2011";"16,0";"7,8";"23,5";"8,7";"3,8";"4";"";"957,2";"76,0";"13,60";"1017,8";"11,5";"1,7";"1,8";"5,2";"10";"sommerlich";"2540";"WA"
"17.09.2011";"19,6";"14,8";"26,9";"15,6";"14,2";"4";"";"953,9";"75,0";"16,40";"1013,5";"6,6";"5,3";"2,3";"8,8";"10";"sommerlich";"3270";"WA"
"18.09.2011";"12,3";"7,9";"16,2";"8,3";"21,2";"4";"";"948,5";"91,0";"13,20";"1009,4";"0,0";"7,2";"2,6";"15,3";"10";"andeutungsweise herbstlich";"2143";"TRM"
"19.09.2011";"8,6";"7,4";"10,3";"7,8";"14,6";"4";"";"954,1";"88,0";"9,80";"1016,3";"0,0";"6,6";"2,3";"6,2";"10";"andeutungsweise herbstlich";"1415";"TRM"
"20.09.2011";"11,4";"7,9";"14,8";"8,7";"0,0";"4";"";"963,1";"84,0";"11,30";"1025,2";"0,4";"6,5";"1,9";"5,6";"10";"andeutungsweise herbstlich";"1827";"TRM"
"21.09.2011";"12,4";"6,2";"18,7";"7,1";"0,0";"0";"";"960,3";"81,0";"11,40";"1022,0";"11,6";"0,3";"1,7";"5,1";"10";"sommerlich";"";"SWA"
"22.09.2011";"13,3";"7,7";"19,2";"8,9";"0,0";"0";"";"959,6";"81,0";"12,10";"1021,0";"6,6";"2,3";"2,0";"6,9";"10";"herbstlich";"";"SWA"
"23.09.2011";"14,5";"7,9";"20,7";"8,7";"0,0";"0";"";"957,8";"75,0";"12,00";"1018,8";"8,6";"3,2";"1,7";"7,0";"10";"sommerlich";"";"SWA"
"24.09.2011";"14,2";"6,6";"21,7";"7,7";"0,0";"0";"";"956,5";"80,0";"12,70";"1017,5";"11,3";"0,1";"2,1";"6,1";"10";"sommerlich";"";"SWA"
"25.09.2011";"15,8";"8,0";"23,2";"9,1";"0,0";"0";"";"959,5";"78,0";"13,40";"1020,3";"10,8";"0,0";"1,3";"3,8";"10";"sommerlich";"";"SWA"
"26.09.2011";"16,2";"9,0";"23,6";"10,3";"0,0";"0";"";"963,9";"77,0";"13,70";"1024,9";"11,2";"0,2";"1,6";"6,4";"10";"sommerlich";"";"HM"
"27.09.2011";"16,0";"9,5";"23,8";"10,5";"0,0";"0";"";"967,4";"78,0";"13,80";"1028,7";"10,8";"1,2";"1,6";"5,2";"10";"sommerlich";"";"HM"
"28.09.2011";"16,4";"9,0";"23,5";"10,2";"0,0";"0";"";"967,5";"79,0";"14,40";"1028,7";"10,7";"0,0";"2,6";"9,5";"10";"sommerlich";"";"HM"
"29.09.2011";"14,8";"8,8";"21,1";"9,9";"0,0";"0";"";"966,8";"77,0";"12,60";"1028,3";"6,5";"2,5";"2,5";"8,5";"10";"sommerlich";"";"HM"
"30.09.2011";"14,7";"6,4";"23,4";"7,6";"0,0";"0";"";"965,5";"75,0";"12,10";"1027,0";"11,2";"0,1";"1,8";"7,4";"10";"sommerlich";"";"HM"
"01.10.2011";"15,3";"8,0";"23,5";"9,1";"0,0";"0";"";"965,1";"80,0";"13,50";"1026,4";"10,9";"0,0";"1,3";"4,3";"10";"sommerlich";"";"HM"
"02.10.2011";"15,1";"8,7";"23,0";"9,9";"0,0";"0";"";"964,3";"83,0";"13,90";"1025,6";"8,9";"0,9";"1,5";"5,7";"10";"sommerlich";"";"HM"
"03.10.2011";"15,7";"8,4";"23,6";"9,4";"0,0";"0";"";"962,8";"80,0";"13,90";"1023,9";"10,7";"0,0";"1,7";"6,6";"10";"sommerlich";"";"WZ"
"04.10.2011";"17,2";"11,0";"23,7";"12,9";"0,0";"0";"";"962,6";"69,0";"13,10";"1023,3";"10,3";"0,3";"2,7";"9,2";"10";"sommerlich";"";"WZ"
"05.10.2011";"15,9";"10,8";"20,9";"12,9";"0,0";"0";"0";"962,3";"72,0";"12,80";"1023,3";"4,5";"4,8";"2,1";"7,0";"10";"herbstlich";"";"WZ"
"06.10.2011";"17,3";"8,9";"23,1";"9,3";"5,3";"4";"0";"954,5";"62,0";"11,90";"1014,7";"8,7";"4,2";"4,1";"20,7";"10";"sommerlich";"2451";"WZ"
"07.10.2011";"8,0";"2,9";"11,2";"3,8";"8,3";"4";"0";"952,2";"84,0";"9,00";"1014,4";"3,3";"6,3";"4,5";"16,9";"10";"andeutungsweise herbstlich";"1262";"NWZ"
"08.10.2011";"6,5";"3,4";"8,4";"3,4";"13,6";"4";"0";"953,3";"85,0";"8,20";"1015,9";"2,2";"6,3";"4,7";"15,2";"10";"spätherbstlich";"1035";"NWZ"
"09.10.2011";"6,4";"3,6";"10,3";"4,2";"2,2";"4";"0";"960,1";"76,0";"7,20";"1023,2";"3,9";"5,8";"2,8";"8,1";"10";"andeutungsweise herbstlich";"901";"NWZ"
"10.10.2011";"11,8";"5,5";"15,7";"6,0";"4,8";"4";"0";"959,0";"87,0";"12,30";"1020,7";"0,0";"7,5";"4,8";"12,9";"10";"andeutungsweise herbstlich";"1958";"NWZ"
"11.10.2011";"16,2";"11,7";"21,6";"13,2";"0,0";"0";"0";"959,8";"71,0";"12,70";"1020,6";"8,0";"3,5";"5,1";"12,6";"10";"sommerlich";"";"NWZ"
"12.10.2011";"13,4";"11,7";"14,7";"12,0";"4,2";"4";"0";"959,6";"71,0";"10,90";"1021,0";"0,1";"7,8";"5,6";"15,0";"10";"andeutungsweise herbstlich";"1947";"NWZ"
"13.10.2011";"9,6";"4,4";"12,1";"5,5";"1,5";"4";"0";"964,4";"79,0";"9,40";"1027,0";"1,2";"7,2";"2,7";"9,2";"10";"andeutungsweise herbstlich";"1436";"NWZ"
"14.10.2011";"6,7";"1,0";"11,9";"2,5";"0,0";"0";"0";"968,5";"72,0";"6,90";"1032,1";"10,5";"1,5";"3,0";"8,6";"10";"andeutungsweise herbstlich";"";"HM"
"15.10.2011";"5,5";"-1,0";"11,8";"0,5";"0,0";"0";"0";"966,5";"65,0";"5,80";"1030,3";"10,6";"0,5";"3,4";"10,0";"10";"andeutungsweise herbstlich";"";"HM"
"16.10.2011";"6,5";"-0,3";"13,7";"1,6";"0,0";"0";"0";"964,3";"72,0";"6,90";"1027,7";"10,5";"0,8";"2,3";"6,0";"10";"herbstlich";"";"HM"
"17.10.2011";"5,6";"0,3";"11,4";"1,3";"0,0";"0";"0";"962,2";"91,0";"8,30";"1025,6";"0,9";"4,6";"1,7";"5,9";"10";"andeutungsweise herbstlich";"";"WZ"
"18.10.2011";"12,4";"2,1";"20,7";"4,4";"0,0";"0";"0";"955,6";"60,0";"7,80";"1017,1";"10,1";"2,2";"2,9";"7,4";"10";"sommerlich";"";"WZ"
"19.10.2011";"6,8";"2,6";"12,8";"2,7";"6,3";"4";"0";"955,4";"81,0";"8,00";"1018,1";"0,7";"7,6";"2,7";"8,1";"10";"andeutungsweise herbstlich";"1029";"WZ"
"20.10.2011";"5,1";"1,0";"10,1";"1,9";"0,1";"4";"0";"963,1";"82,0";"7,20";"1026,7";"3,6";"6,3";"2,2";"6,7";"10";"andeutungsweise herbstlich";"777";"WZ"
"21.10.2011";"3,5";"-1,4";"8,7";"-0,1";"0,0";"0";"0";"965,1";"81,0";"6,20";"1029,3";"8,2";"1,7";"2,2";"7,0";"10";"andeutungsweise herbstlich";"";"SA"
"22.10.2011";"3,0";"-1,9";"8,5";"-0,8";"0,0";"0";"0";"961,5";"81,0";"6,00";"1025,6";"7,0";"3,2";"2,4";"7,1";"10";"andeutungsweise herbstlich";"";"SA"
"23.10.2011";"3,5";"-3,4";"11,2";"-2,5";"0,0";"0";"0";"957,1";"81,0";"6,20";"1020,7";"9,2";"1,3";"1,9";"7,4";"10";"andeutungsweise herbstlich";"";"SA"
"24.10.2011";"6,3";"-0,7";"14,2";"0,7";"0,0";"4";"0";"950,0";"74,0";"6,80";"1012,5";"9,9";"2,0";"2,8";"9,3";"10";"andeutungsweise herbstlich";"872";"SA"
"25.10.2011";"8,4";"0,0";"13,0";"1,7";"0,0";"4";"0";"945,2";"75,0";"8,30";"1006,9";"2,3";"5,1";"2,4";"6,3";"10";"andeutungsweise herbstlich";"1207";"SEZ"
"26.10.2011";"9,5";"4,6";"10,4";"6,8";"0,9";"4";"0";"954,0";"89,0";"10,60";"1015,9";"0,0";"7,0";"2,0";"6,1";"10";"andeutungsweise herbstlich";"1585";"SEZ"
"27.10.2011";"9,0";"2,5";"11,5";"4,1";"0,0";"0";"0";"955,5";"87,0";"10,00";"1017,7";"0,0";"7,1";"2,5";"7,4";"10";"andeutungsweise herbstlich";"";"SEZ"
"28.10.2011";"8,2";"2,1";"15,0";"3,7";"0,0";"0";"0";"963,1";"86,0";"9,20";"1026,0";"8,5";"2,3";"1,4";"4,1";"10";"herbstlich";"";"BM"
"29.10.2011";"6,4";"1,0";"12,1";"2,0";"0,0";"0";"0";"964,2";"90,0";"8,70";"1027,6";"9,1";"2,8";"1,9";"5,5";"10";"andeutungsweise herbstlich";"";"BM"
"30.10.2011";"8,4";"4,0";"14,6";"5,0";"0,0";"0";"0";"962,2";"86,0";"9,40";"1025,0";"5,2";"7,0";"1,5";"4,5";"10";"andeutungsweise herbstlich";"";"BM"
"01.11.2011";"7,6";"5,9";"11,8";"5,5";"0,0";"0";"0";"957,2";"91,0";"9,40";"1019,8";"6,2";"6,0";"1,6";"3,9";"10";"andeutungsweise herbstlich";"";"SA"
"02.11.2011";"6,4";"5,2";"9,2";"4,8";"0,0";"0";"0";"955,8";"95,0";"9,10";"1018,6";"3,3";"7,2";"2,0";"5,6";"10";"andeutungsweise herbstlich";"";"SA"
"03.11.2011";"6,6";"4,6";"12,6";"4,3";"0,0";"0";"0";"949,3";"89,0";"8,60";"1011,6";"5,4";"5,0";"2,6";"6,0";"10";"andeutungsweise herbstlich";"";"SA"
"04.11.2011";"7,8";"4,2";"13,9";"4,0";"0,0";"0";"0";"946,4";"86,0";"9,10";"1008,3";"5,8";"4,2";"2,4";"6,1";"10";"andeutungsweise herbstlich";"";"SA"
"05.11.2011";"10,0";"4,9";"17,4";"6,4";"0,0";"0";"0";"946,4";"83,0";"10,10";"1007,8";"5,1";"2,0";"1,8";"4,5";"10";"herbstlich";"";"SA"
"06.11.2011";"9,3";"4,1";"16,6";"5,6";"0,0";"0";"0";"949,7";"90,0";"10,40";"1011,4";"4,7";"3,0";"1,9";"5,9";"10";"herbstlich";"";"U"
"07.11.2011";"7,6";"2,9";"9,5";"4,7";"0,0";"0";"0";"953,4";"93,0";"9,70";"1015,8";"0,0";"6,5";"1,9";"4,8";"10";"andeutungsweise herbstlich";"";"SEA"
"08.11.2011";"8,5";"2,4";"15,1";"4,6";"0,0";"0";"0";"956,0";"88,0";"9,60";"1018,3";"6,4";"3,5";"1,5";"3,7";"10";"andeutungsweise herbstlich";"";"TRW"
"09.11.2011";"5,4";"2,8";"9,4";"3,4";"0,0";"4";"0";"959,4";"97,0";"8,70";"1022,7";"3,9";"6,7";"1,4";"3,8";"10";"andeutungsweise herbstlich";"996";"TRW"
"10.11.2011";"4,6";"3,8";"6,2";"3,1";"0,1";"4";"0";"960,1";"99,0";"8,40";"1023,6";"0,0";"7,5";"1,9";"5,3";"10";"spätherbstlich";"890";"TRW"
"11.11.2011";"3,6";"2,1";"6,1";"2,1";"0,0";"4";"0";"962,1";"90,0";"7,10";"1026,0";"0,0";"7,8";"3,1";"8,9";"10";"spätherbstlich";"642";"SEA"
"12.11.2011";"3,9";"-1,7";"9,2";"-0,4";"0,0";"0";"0";"969,0";"90,0";"7,20";"1033,3";"5,5";"4,6";"1,7";"4,4";"10";"andeutungsweise herbstlich";"";"SEA"
"13.11.2011";"1,4";"-3,4";"4,9";"-1,9";"0,0";"0";"0";"969,3";"94,0";"6,30";"1034,3";"3,9";"4,8";"1,3";"4,6";"10";"spätherbstlich";"";"HNA"
"14.11.2011";"0,6";"-0,5";"1,3";"-0,4";"0,0";"0";"0";"964,1";"96,0";"6,10";"1028,9";"0,0";"6,0";"1,4";"4,2";"10";"vollwinterlich";"";"HNA"
"15.11.2011";"0,3";"-0,7";"1,3";"-1,1";"0,0";"4";"0";"959,2";"92,0";"5,70";"1023,8";"0,0";"7,1";"2,1";"7,7";"10";"vollwinterlich";"194";"HNA"
"16.11.2011";"0,9";"0,1";"1,5";"-0,2";"0,0";"0";"0";"959,4";"87,0";"5,70";"1023,8";"0,0";"8,0";"2,2";"7,3";"10";"vollwinterlich";"";"HNA"
"17.11.2011";"3,3";"-2,7";"10,3";"-1,6";"0,0";"0";"0";"962,4";"78,0";"5,90";"1026,5";"8,6";"3,0";"1,7";"7,6";"10";"andeutungsweise herbstlich";"";"HM"
"18.11.2011";"4,0";"-3,4";"11,6";"-0,9";"0,0";"0";"0";"962,3";"82,0";"6,50";"1026,2";"8,1";"1,1";"1,6";"5,2";"10";"andeutungsweise herbstlich";"";"HM"
"19.11.2011";"0,3";"-4,7";"4,1";"-2,8";"0,0";"0";"0";"960,9";"93,0";"5,80";"1025,6";"7,7";"3,0";"1,6";"4,5";"10";"spätherbstlich";"";"HM"
"20.11.2011";"1,9";"-1,8";"6,5";"-0,8";"0,0";"0";"0";"960,5";"87,0";"6,10";"1024,8";"3,7";"4,5";"2,0";"6,3";"10";"spätherbstlich";"";"HM"
"21.11.2011";"4,3";"-2,3";"11,4";"-0,1";"0,0";"0";"0";"957,5";"78,0";"6,30";"1021,0";"6,9";"4,4";"1,8";"5,0";"10";"andeutungsweise herbstlich";"";"HM"
"22.11.2011";"0,2";"-3,8";"5,0";"-2,4";"0,0";"0";"0";"957,7";"92,0";"5,70";"1022,2";"8,3";"1,8";"1,4";"3,5";"10";"andeutungsweise herbstlich";"";"BM"
"23.11.2011";"-1,6";"-1,9";"-0,3";"-2,3";"0,0";"4";"0";"964,8";"97,0";"5,30";"1030,2";"0,0";"4,3";"1,8";"4,6";"10";"vollwinterlich";"0";"BM"
"24.11.2011";"-1,6";"-2,3";"-0,4";"-2,7";"0,0";"4";"0";"970,3";"95,0";"5,20";"1036,1";"0,0";"4,5";"1,9";"5,4";"10";"vollwinterlich";"0";"BM"
"25.11.2011";"-0,3";"-4,0";"5,4";"-2,5";"1,0";"4";"0";"966,9";"90,0";"5,40";"1032,1";"4,9";"3,5";"1,5";"4,9";"10";"spätherbstlich";"90";"WA"
"26.11.2011";"3,3";"-3,6";"6,2";"-1,7";"0,0";"4";"0";"969,0";"90,0";"7,00";"1033,5";"0,1";"4,5";"1,8";"5,6";"10";"spätherbstlich";"591";"WA"
"27.11.2011";"6,9";"-2,4";"14,9";"-0,4";"0,0";"4";"0";"963,5";"62,0";"5,70";"1026,8";"8,4";"2,7";"3,1";"9,4";"10";"andeutungsweise herbstlich";"796";"WA"
"28.11.2011";"6,2";"-1,1";"9,3";"1,6";"0,0";"0";"0";"965,2";"81,0";"7,60";"1028,7";"4,0";"5,3";"2,3";"7,5";"10";"andeutungsweise herbstlich";"";"WA"
"29.11.2011";"3,7";"-1,4";"9,1";"0,5";"0,0";"0";"0";"960,8";"87,0";"6,80";"1024,6";"7,4";"4,5";"1,6";"4,7";"10";"andeutungsweise herbstlich";"";"SWA"
"30.11.2011";"8,0";"1,5";"11,4";"4,1";"0,0";"4";"0";"964,9";"80,0";"8,60";"1028,0";"1,1";"7,0";"2,2";"7,7";"10";"andeutungsweise herbstlich";"1192";"SWA"
"01.12.2011";"7,0";"0,4";"13,8";"2,9";"0,0";"0";"0";"960,2";"81,8";"8,10";"1023,2";"6,8";"3,7";"1,6";"5,6";"10";"andeutungsweise herbstlich";"";"SWA"
"02.12.2011";"8,7";"-1,5";"16,6";"0,9";"3,7";"4";"0";"953,5";"61,6";"6,50";"1015,7";"6,7";"4,5";"2,2";"8,5";"10";"herbstlich";"1052";"WZ"
"03.12.2011";"7,1";"4,8";"8,9";"5,4";"0,7";"4";"0";"953,1";"76,2";"7,60";"1015,6";"1,6";"7,1";"4,2";"15,0";"10";"spätherbstlich";"1016";"WZ"
"04.12.2011";"10,4";"6,4";"12,6";"7,7";"6,1";"4";"0";"945,7";"69,1";"8,70";"1006,9";"0,0";"7,2";"7,0";"19,2";"10";"andeutungsweise herbstlich";"1432";"WZ"
"05.12.2011";"4,9";"0,9";"12,5";"2,0";"1,9";"4";"0";"944,9";"77,5";"6,70";"1007,3";"1,4";"5,7";"5,8";"25,3";"10";"andeutungsweise herbstlich";"715";"WZ"
"06.12.2011";"3,1";"0,0";"4,5";"0,6";"4,6";"4";"0";"949,3";"80,0";"6,10";"1012,5";"0,3";"5,3";"5,4";"15,6";"10";"vollwinterlich";"482";"WZ"
"07.12.2011";"4,5";"0,7";"7,9";"1,7";"6,9";"4";"0";"948,5";"82,3";"7,00";"1011,3";"0,0";"6,7";"6,3";"21,4";"10";"spätherbstlich";"706";"WZ"
"08.12.2011";"4,4";"1,0";"7,0";"2,8";"0,0";"0";"0";"959,7";"66,0";"5,50";"1023,4";"7,0";"2,9";"5,1";"17,0";"10";"andeutungsweise herbstlich";"";"WZ"
"09.12.2011";"8,2";"1,6";"11,9";"1,6";"15,0";"4";"0";"952,4";"68,5";"7,40";"1014,6";"0,4";"7,1";"5,6";"17,5";"10";"andeutungsweise herbstlich";"1078";"WZ"
"10.12.2011";"1,3";"0,1";"2,2";"0,4";"12,2";"4";"1";"954,5";"96,2";"6,50";"1018,5";"0,0";"6,3";"1,7";"4,8";"10";"vollwinterlich";"372";"WZ"
"11.12.2011";"2,9";"-0,3";"4,7";"1,3";"0,0";"4";"0";"955,6";"92,5";"7,00";"1019,3";"0,0";"7,5";"1,7";"5,3";"10";"spätherbstlich";"569";"WZ"
"12.12.2011";"2,9";"-1,5";"5,7";"-0,1";"4,1";"4";"0";"951,4";"90,7";"6,80";"1014,8";"0,2";"5,1";"3,0";"11,2";"10";"spätherbstlich";"556";"WZ"
"13.12.2011";"4,5";"-1,6";"10,0";"0,6";"0,0";"4";"0";"950,1";"72,8";"6,10";"1013,0";"0,4";"4,4";"3,1";"15,3";"10";"andeutungsweise herbstlich";"602";"WZ"
"14.12.2011";"7,4";"2,0";"10,2";"4,6";"0,8";"4";"0";"948,4";"67,8";"7,00";"1010,6";"0,7";"5,6";"4,4";"18,0";"10";"andeutungsweise herbstlich";"955";"WZ"
"15.12.2011";"4,8";"-0,7";"7,0";"1,6";"0,1";"4";"0";"949,9";"68,1";"5,90";"1012,8";"0,0";"3,9";"4,0";"16,6";"10";"spätherbstlich";"592";"WZ"
"16.12.2011";"6,4";"0,6";"11,2";"2,0";"6,5";"4";"0";"930,8";"66,9";"6,50";"992,0";"0,0";"5,2";"6,1";"27,8";"10";"andeutungsweise herbstlich";"816";"WZ"
"17.12.2011";"1,6";"-0,9";"2,8";"-0,3";"0,3";"4";"0";"940,7";"75,0";"5,10";"1003,7";"0,7";"6,4";"6,0";"14,9";"10";"vollwinterlich";"239";"TRM"
"18.12.2011";"0,4";"-2,8";"2,4";"-0,5";"1,5";"4";"0";"949,3";"80,1";"5,10";"1013,2";"1,2";"5,5";"3,6";"10,6";"10";"vollwinterlich";"119";"TRM"
"19.12.2011";"-0,3";"-4,3";"1,9";"-1,5";"0,0";"4";"0";"956,3";"76,5";"4,60";"1020,8";"5,6";"6,0";"2,8";"8,2";"10";"spätherbstlich";"0";"TRM"
"20.12.2011";"-0,9";"-5,3";"1,2";"-3,1";"6,0";"4";"0";"950,9";"80,6";"4,70";"1015,2";"0,2";"5,5";"2,6";"8,2";"10";"vollwinterlich";"0";"NWZ"
"21.12.2011";"1,4";"0,1";"2,3";"0,7";"4,3";"4";"4";"955,6";"90,1";"6,10";"1019,7";"0,0";"7,4";"4,2";"11,5";"10";"vollwinterlich";"333";"NWZ"
"22.12.2011";"2,4";"0,1";"5,0";"0,5";"9,3";"4";"2";"960,7";"96,2";"7,00";"1024,8";"0,0";"6,6";"2,5";"8,4";"10";"spätherbstlich";"526";"NWZ"
"23.12.2011";"6,4";"4,5";"7,4";"5,0";"0,8";"4";"0";"961,1";"92,2";"8,80";"1024,3";"0,0";"7,5";"3,0";"7,8";"10";"spätherbstlich";"1098";"NWZ"
"24.12.2011";"4,2";"0,2";"6,7";"1,3";"2,2";"4";"0";"961,4";"81,4";"6,70";"1025,1";"0,0";"7,3";"5,4";"16,4";"10";"spätherbstlich";"641";"NWZ"
"25.12.2011";"2,9";"-1,1";"4,9";"0,6";"0,1";"4";"0";"972,4";"67,8";"5,10";"1037,2";"1,6";"7,1";"3,5";"9,6";"10";"spätherbstlich";"321";"WA"
"26.12.2011";"4,3";"-2,2";"7,2";"0,2";"0,0";"0";"0";"975,2";"71,3";"5,90";"1039,9";"2,4";"5,4";"2,0";"6,2";"10";"spätherbstlich";"";"WA"
"27.12.2011";"2,3";"-3,2";"8,0";"-1,4";"0,0";"0";"0";"973,2";"86,3";"6,20";"1038,2";"7,8";"2,0";"1,4";"4,5";"10";"andeutungsweise herbstlich";"";"WA"
"28.12.2011";"2,8";"-1,9";"6,3";"0,3";"0,0";"4";"0";"965,9";"81,9";"6,10";"1030,3";"4,4";"3,9";"1,8";"7,0";"10";"spätherbstlich";"445";"WA"
"29.12.2011";"3,7";"-0,3";"4,3";"2,5";"1,6";"4";"0";"961,0";"69,5";"5,50";"1024,9";"0,0";"6,6";"5,0";"17,9";"10";"vollwinterlich";"450";"NWZ"
"30.12.2011";"2,0";"-0,4";"4,4";"0,7";"1,3";"4";"0";"951,9";"77,2";"5,40";"1015,6";"0,3";"6,6";"6,5";"21,9";"10";"vollwinterlich";"304";"NWZ"
"31.12.2011";"2,5";"-2,1";"7,0";"0,2";"15,8";"4";"0";"953,7";"88,1";"6,60";"1017,3";"0,0";"6,6";"2,9";"10,6";"10";"spätherbstlich";"471";"NWZ"
"01.01.2012";"9,1";"5,2";"12,0";"6,9";"0,2";"4";"0";"955,9";"84,1";"9,70";"1018,0";"1,0";"4,6";"3,9";"11,1";"10";"andeutungsweise frühlingshaft";"1440";"WZ"
"02.01.2012";"7,9";"4,1";"11,9";"5,3";"0,9";"4";"0";"952,8";"74,5";"7,90";"1015,1";"0,0";"6,1";"3,6";"15,2";"10";"andeutungsweise frühlingshaft";"1115";"WZ"
"03.01.2012";"5,9";"1,5";"9,7";"3,4";"2,4";"4";"0";"959,3";"64,8";"5,90";"1022,5";"7,7";"2,5";"3,7";"15,8";"10";"andeutungsweise frühlingshaft";"696";"WZ"
"04.01.2012";"5,5";"0,9";"10,7";"1,7";"3,8";"4";"0";"955,9";"71,6";"6,50";"1019,0";"0,4";"5,9";"6,7";"18,7";"10";"vorfrühlingshaft";"723";"WZ"
"05.01.2012";"4,5";"0,2";"7,4";"1,0";"8,1";"4";"0";"939,9";"71,2";"6,00";"1002,2";"0,0";"6,4";"9,0";"27,9";"10";"vorfrühlingshaft";"593";"WZ"
"06.01.2012";"1,6";"-0,2";"2,6";"0,1";"2,3";"4";"0";"950,9";"87,6";"6,00";"1014,6";"0,1";"6,9";"6,2";"18,1";"10";"vollwinterlich";"343";"NWZ"
"07.01.2012";"2,4";"0,1";"3,8";"1,2";"11,1";"4";"0";"957,2";"81,9";"6,00";"1021,2";"0,0";"6,9";"6,5";"17,3";"10";"vollwinterlich";"397";"NWZ"
"08.01.2012";"2,1";"0,1";"3,4";"0,4";"3,8";"4";"1";"957,8";"89,5";"6,40";"1021,8";"0,0";"6,5";"4,6";"12,8";"10";"vollwinterlich";"424";"NWZ"
"09.01.2012";"2,9";"1,5";"4,2";"2,2";"3,7";"4";"0";"965,1";"86,6";"6,50";"1029,4";"0,0";"7,2";"4,9";"12,9";"10";"vollwinterlich";"504";"NWA"
"10.01.2012";"4,6";"1,0";"5,9";"3,4";"1,7";"4";"0";"969,7";"85,5";"7,20";"1033,9";"0,3";"7,5";"4,3";"12,5";"10";"vorfrühlingshaft";"735";"NWA"
"11.01.2012";"3,4";"-1,6";"6,2";"0,3";"0,0";"4";"0";"971,4";"80,8";"6,30";"1036,1";"4,5";"4,1";"2,1";"6,6";"10";"vorfrühlingshaft";"514";"NWA"
"12.01.2012";"3,2";"-1,9";"8,0";"0,2";"0,0";"4";"0";"964,7";"74,5";"5,70";"1028,9";"8,0";"2,7";"3,6";"15,4";"10";"andeutungsweise frühlingshaft";"430";"NWA"
"13.01.2012";"2,1";"-2,0";"4,0";"-0,6";"1,3";"4";"0";"961,8";"80,0";"5,70";"1026,1";"2,8";"5,0";"6,1";"17,6";"10";"vollwinterlich";"335";"U"
"14.01.2012";"0,5";"-2,2";"1,5";"-0,8";"0,1";"4";"0";"962,3";"74,8";"4,70";"1027,0";"0,1";"6,9";"4,1";"14,6";"10";"vollwinterlich";"81";"HM"
"15.01.2012";"-1,7";"-6,8";"1,1";"-5,3";"0,0";"0";"0";"961,1";"75,1";"4,00";"1026,3";"5,5";"2,7";"1,8";"4,5";"10";"vorfrühlingshaft";"";"HM"
"16.01.2012";"-4,1";"-8,6";"-0,6";"-7,1";"0,0";"0";"0";"962,4";"78,5";"3,50";"1028,3";"7,7";"0,5";"1,8";"5,4";"10";"vollwinterlich";"";"HM"
"17.01.2012";"-2,6";"-7,9";"1,8";"-6,3";"0,0";"0";"0";"966,0";"70,6";"3,50";"1031,8";"4,3";"3,9";"1,8";"5,3";"10";"vorfrühlingshaft";"";"HM"
"18.01.2012";"1,2";"-7,4";"9,0";"-5,2";"1,6";"4";"0";"967,5";"58,0";"3,70";"1032,5";"7,7";"1,2";"1,8";"9,3";"10";"andeutungsweise frühlingshaft";"26";"HM"
"19.01.2012";"7,1";"2,3";"9,5";"4,5";"16,5";"4";"0";"958,6";"70,2";"7,20";"1021,5";"0,0";"7,0";"8,5";"23,2";"10";"vorfrühlingshaft";"933";"NWZ"
"20.01.2012";"2,0";"-0,1";"7,8";"0,2";"13,2";"4";"0";"953,4";"90,7";"6,40";"1017,1";"0,0";"6,8";"4,9";"20,0";"10";"vorfrühlingshaft";"425";"NWZ"
"21.01.2012";"3,1";"-4,1";"8,7";"-0,5";"9,7";"4";"6";"950,8";"87,3";"6,70";"1014,1";"0,1";"6,6";"5,8";"23,1";"10";"vorfrühlingshaft";"552";"NWZ"
"22.01.2012";"5,3";"0,7";"7,2";"2,7";"1,4";"4";"0";"949,5";"74,2";"6,60";"1012,2";"1,1";"6,6";"8,0";"21,7";"10";"vorfrühlingshaft";"730";"NWZ"
"23.01.2012";"3,6";"0,9";"5,9";"1,7";"7,0";"4";"0";"953,9";"86,1";"6,80";"1017,3";"0,0";"6,5";"4,9";"14,9";"10";"vorfrühlingshaft";"610";"NWZ"
"24.01.2012";"0,8";"-2,9";"2,2";"-0,5";"1,3";"4";"2";"957,2";"90,0";"5,80";"1021,5";"1,1";"6,3";"3,2";"9,7";"10";"vollwinterlich";"248";"NWZ"
